Source,Target,Type,Id,Label,timeset,Weight,,,,,
1009243,1010738,Undirected,18625,,,7,,,,,
1009243,1009312,Undirected,18628,,,7,,,,,
1009243,1009722,Undirected,18634,,,7,,,,,
1009515,1009281,Undirected,18654,,,7,,,,,
1009187,1009362,Undirected,18696,,,7,,,,,
1009187,1009652,Undirected,18734,,,7,,,,,
1010791,1009407,Undirected,18768,,,7,,,,,
1010791,1009367,Undirected,18771,,,7,,,,,
1009459,1009313,Undirected,18815,,,7,,,,,
1009459,1009310,Undirected,18830,,,7,,,,,
1009459,1009652,Undirected,18853,,,7,,,,,
1009472,1010738,Undirected,18964,,,7,,,,,
1009592,1009338,Undirected,18975,,,7,,,,,
1009592,1009583,Undirected,18985,,,7,,,,,
1009592,1009343,Undirected,19011,,,7,,,,,
1009338,1009313,Undirected,19034,,,7,,,,,
1009338,1009652,Undirected,19070,,,7,,,,,
1009338,1009312,Undirected,19079,,,7,,,,,
1009338,1009325,Undirected,19084,,,7,,,,,
1009362,1009583,Undirected,19096,,,7,,,,,
1009362,1009724,Undirected,19097,,,7,,,,,
1009362,1009318,Undirected,19108,,,7,,,,,
1009697,1009512,Undirected,19202,,,7,,,,,
1009697,1009466,Undirected,19219,,,7,,,,,
1009313,1009277,Undirected,19274,,,7,,,,,
1009562,1009499,Undirected,19359,,,7,,,,,
1009471,1009512,Undirected,19387,,,7,,,,,
1009471,1009310,Undirected,19393,,,7,,,,,
1009189,1009367,Undirected,19444,,,7,,,,,
1010338,1009325,Undirected,19524,,,7,,,,,
1009724,1009337,Undirected,19578,,,7,,,,,
1009707,1009337,Undirected,19648,,,7,,,,,
1009707,1009219,Undirected,19653,,,7,,,,,
1009281,1009389,Undirected,19699,,,7,,,,,
1009281,1009325,Undirected,19715,,,7,,,,,
1009417,1011336,Undirected,19720,,,7,,,,,
1009417,1009277,Undirected,19739,,,7,,,,,
1011336,1009407,Undirected,19773,,,7,,,,,
1011336,1009508,Undirected,19779,,,7,,,,,
1009504,1011109,Undirected,19836,,,7,,,,,
1009310,1009277,Undirected,19874,,,7,,,,,
1009367,1009524,Undirected,19891,,,7,,,,,
1009367,1009372,Undirected,19898,,,7,,,,,
1009318,1009215,Undirected,19924,,,7,,,,,
1009318,1009554,Undirected,19929,,,7,,,,,
1009215,1009719,Undirected,19955,,,7,,,,,
1009524,1009381,Undirected,19990,,,7,,,,,
1009524,1009705,Undirected,19994,,,7,,,,,
1009337,1009719,Undirected,20026,,,7,,,,,
1009466,1009224,Undirected,20123,,,7,,,,,
1011299,1009477,Undirected,20148,,,7,,,,,
1009452,1009577,Undirected,20283,,,7,,,,,
1009224,1009312,Undirected,20313,,,7,,,,,
1009224,1010354,Undirected,20317,,,7,,,,,
1010771,1009327,Undirected,20320,,,7,,,,,
1009267,1009327,Undirected,20366,,,7,,,,,
1009297,1009325,Undirected,20421,,,7,,,,,
1009610,1009664,Undirected,17226,,,6,,,,,
1009610,1009512,Undirected,17259,,,6,,,,,
1009610,1009337,Undirected,17274,,,6,,,,,
1009610,1009554,Undirected,17283,,,6,,,,,
1009610,1009267,Undirected,17297,,,6,,,,,
1009610,1009327,Undirected,17305,,,6,,,,,
1009726,1010338,Undirected,17348,,,6,,,,,
1009368,1009214,Undirected,17435,,,6,,,,,
1009368,1010370,Undirected,17456,,,6,,,,,
1009368,1009267,Undirected,17480,,,6,,,,,
1009220,1009638,Undirected,17578,,,6,,,,,
1009664,1009351,Undirected,17672,,,6,,,,,
1009664,1009187,Undirected,17677,,,6,,,,,
1009664,1009480,Undirected,17693,,,6,,,,,
1009165,1009362,Undirected,17717,,,6,,,,,
1009165,1009724,Undirected,17727,,,6,,,,,
1009165,1009504,Undirected,17735,,,6,,,,,
1009165,1009318,Undirected,17739,,,6,,,,,
1009351,1009367,Undirected,17821,,,6,,,,,
1009351,1010370,Undirected,17827,,,6,,,,,
1009351,1009365,Undirected,17847,,,6,,,,,
1009351,1009480,Undirected,17848,,,6,,,,,
1009351,1009577,Undirected,17863,,,6,,,,,
1009299,1009310,Undirected,17902,,,6,,,,,
1009299,1010370,Undirected,17908,,,6,,,,,
1009299,1009477,Undirected,17930,,,6,,,,,
1009356,1009268,Undirected,17945,,,6,,,,,
1009356,1009708,Undirected,17973,,,6,,,,,
1009356,1009407,Undirected,17974,,,6,,,,,
1009356,1009609,Undirected,17995,,,6,,,,,
1009356,1010738,Undirected,18001,,,6,,,,,
1009262,1009472,Undirected,18026,,,6,,,,,
1009262,1009477,Undirected,18072,,,6,,,,,
1009262,1009312,Undirected,18074,,,6,,,,,
1009662,1009708,Undirected,18112,,,6,,,,,
1009662,1009318,Undirected,18117,,,6,,,,,
1009662,1009389,Undirected,18133,,,6,,,,,
1009662,1010738,Undirected,18143,,,6,,,,,
1009662,1009325,Undirected,18153,,,6,,,,,
1009257,1009407,Undirected,18187,,,6,,,,,
1009268,1009707,Undirected,18256,,,6,,,,,
1009268,1009417,Undirected,18258,,,6,,,,,
1009268,1009310,Undirected,18261,,,6,,,,,
1009268,1009508,Undirected,18269,,,6,,,,,
1009282,1009362,Undirected,18307,,,6,,,,,
1009282,1009310,Undirected,18325,,,6,,,,,
1009282,1009719,Undirected,18339,,,6,,,,,
1009282,1009382,Undirected,18359,,,6,,,,,
1009282,1009297,Undirected,18361,,,6,,,,,
1009629,1009724,Undirected,18388,,,6,,,,,
1009629,1011336,Undirected,18393,,,6,,,,,
1009629,1009215,Undirected,18399,,,6,,,,,
1009629,1010738,Undirected,18424,,,6,,,,,
1009629,1009312,Undirected,18428,,,6,,,,,
1009366,1009215,Undirected,18467,,,6,,,,,
1009366,1009219,Undirected,18475,,,6,,,,,
1009366,1009389,Undirected,18483,,,6,,,,,
1009366,1009609,Undirected,18484,,,6,,,,,
1009366,1009224,Undirected,18485,,,6,,,,,
1009366,1009608,Undirected,18494,,,6,,,,,
1009175,1010338,Undirected,18519,,,6,,,,,
1009175,1009407,Undirected,18528,,,6,,,,,
1009175,1009652,Undirected,18554,,,6,,,,,
1009243,1009187,Undirected,18574,,,6,,,,,
1009515,1009219,Undirected,18666,,,6,,,,,
1009515,1009379,Undirected,18680,,,6,,,,,
1009515,1009638,Undirected,18686,,,6,,,,,
1009187,1009313,Undirected,18699,,,6,,,,,
1009187,1009407,Undirected,18711,,,6,,,,,
1009187,1009452,Undirected,18730,,,6,,,,,
1009187,1009224,Undirected,18732,,,6,,,,,
1009187,1009379,Undirected,18738,,,6,,,,,
1010791,1009466,Undirected,18781,,,6,,,,,
1010791,1011023,Undirected,18797,,,6,,,,,
1010791,1009379,Undirected,18798,,,6,,,,,
1010791,1009325,Undirected,18805,,,6,,,,,
1009459,1009318,Undirected,18833,,,6,,,,,
1009459,1009389,Undirected,18850,,,6,,,,,
1009546,1009724,Undirected,18882,,,6,,,,,
1009472,1009592,Undirected,18922,,,6,,,,,
1009472,1009281,Undirected,18937,,,6,,,,,
1009592,1011490,Undirected,19002,,,6,,,,,
1009592,1009719,Undirected,19006,,,6,,,,,
1009362,1009471,Undirected,19093,,,6,,,,,
1009362,1009466,Undirected,19116,,,6,,,,,
1009159,1010354,Undirected,19194,,,6,,,,,
1009697,1010354,Undirected,19244,,,6,,,,,
1009313,1009707,Undirected,19253,,,6,,,,,
1009313,1009318,Undirected,19259,,,6,,,,,
1009313,1009719,Undirected,19268,,,6,,,,,
1009562,1009219,Undirected,19356,,,6,,,,,
1009562,1009327,Undirected,19377,,,6,,,,,
1009562,1009382,Undirected,19378,,,6,,,,,
1009471,1009367,Undirected,19394,,,6,,,,,
1009471,1009524,Undirected,19397,,,6,,,,,
1009471,1009312,Undirected,19425,,,6,,,,,
1009471,1009638,Undirected,19430,,,6,,,,,
1009471,1009325,Undirected,19431,,,6,,,,,
1009189,1009512,Undirected,19437,,,6,,,,,
1010338,1009267,Undirected,19514,,,6,,,,,
1009583,1009367,Undirected,19536,,,6,,,,,
1009583,1009652,Undirected,19555,,,6,,,,,
1009583,1009267,Undirected,19558,,,6,,,,,
1009583,1009477,Undirected,19560,,,6,,,,,
1009583,1009608,Undirected,19561,,,6,,,,,
1009724,1009417,Undirected,19572,,,6,,,,,
1009724,1009504,Undirected,19574,,,6,,,,,
1009512,1010771,Undirected,19622,,,6,,,,,
1009707,1009367,Undirected,19644,,,6,,,,,
1009707,1009182,Undirected,19649,,,6,,,,,
1009707,1009466,Undirected,19652,,,6,,,,,
1009281,1009343,Undirected,19696,,,6,,,,,
1009281,1009327,Undirected,19711,,,6,,,,,
1009281,1010354,Undirected,19718,,,6,,,,,
1009407,1011299,Undirected,19801,,,6,,,,,
1009407,1010373,Undirected,19820,,,6,,,,,
1010360,1011490,Undirected,19915,,,6,,,,,
1009524,1010354,Undirected,20006,,,6,,,,,
1010370,1009466,Undirected,20009,,,6,,,,,
1009337,1010354,Undirected,20046,,,6,,,,,
1009508,1011299,Undirected,20096,,,6,,,,,
1009508,1009499,Undirected,20101,,,6,,,,,
1009508,1009267,Undirected,20105,,,6,,,,,
1009466,1009327,Undirected,20132,,,6,,,,,
1009466,1009722,Undirected,20139,,,6,,,,,
1011299,1009312,Undirected,20149,,,6,,,,,
1009719,1009297,Undirected,20190,,,6,,,,,
1011109,1009327,Undirected,20195,,,6,,,,,
1011109,1009638,Undirected,20196,,,6,,,,,
1009499,1009267,Undirected,20227,,,6,,,,,
1009499,1009327,Undirected,20233,,,6,,,,,
1009343,1009224,Undirected,20239,,,6,,,,,
1009343,1009288,Undirected,20240,,,6,,,,,
1009277,1009382,Undirected,20264,,,6,,,,,
1009452,1009297,Undirected,20281,,,6,,,,,
1009652,1009365,Undirected,20324,,,6,,,,,
1009652,1009480,Undirected,20325,,,6,,,,,
1009267,1009638,Undirected,20368,,,6,,,,,
1010738,1009379,Undirected,20372,,,6,,,,,
1009477,1009382,Undirected,20392,,,6,,,,,
1009610,1011336,Undirected,17264,,,5,,,,,
1009610,1009182,Undirected,17276,,,5,,,,,
1009610,1009508,Undirected,17278,,,5,,,,,
1009610,1009705,Undirected,17299,,,5,,,,,
1009610,1009638,Undirected,17310,,,5,,,,,
1009726,1009719,Undirected,17373,,,5,,,,,
1009726,1010771,Undirected,17383,,,5,,,,,
1009726,1009477,Undirected,17394,,,5,,,,,
1009368,1009277,Undirected,17469,,,5,,,,,
1009220,1009724,Undirected,17530,,,5,,,,,
1009220,1009508,Undirected,17548,,,5,,,,,
1009220,1009499,Undirected,17555,,,5,,,,,
1009220,1010771,Undirected,17562,,,5,,,,,
1009220,1011023,Undirected,17569,,,5,,,,,
1009664,1010338,Undirected,17683,,,5,,,,,
1009664,1009583,Undirected,17684,,,5,,,,,
1009165,1009313,Undirected,17720,,,5,,,,,
1009165,1009722,Undirected,17780,,,5,,,,,
1009351,1009708,Undirected,17816,,,5,,,,,
1009351,1009219,Undirected,17834,,,5,,,,,
1009351,1009277,Undirected,17840,,,5,,,,,
1009299,1009268,Undirected,17870,,,5,,,,,
1009299,1009338,Undirected,17883,,,5,,,,,
1009299,1009189,Undirected,17890,,,5,,,,,
1009299,1009512,Undirected,17894,,,5,,,,,
1009299,1009367,Undirected,17903,,,5,,,,,
1009299,1009719,Undirected,17915,,,5,,,,,
1009299,1009389,Undirected,17921,,,5,,,,,
1009356,1009214,Undirected,17963,,,5,,,,,
1009356,1009512,Undirected,17969,,,5,,,,,
1009356,1009288,Undirected,17998,,,5,,,,,
1009356,1009382,Undirected,18007,,,5,,,,,
1009262,1009243,Undirected,18020,,,5,,,,,
1009262,1010370,Undirected,18049,,,5,,,,,
1009262,1009365,Undirected,18067,,,5,,,,,
1009262,1009325,Undirected,18080,,,5,,,,,
1009662,1010370,Undirected,18120,,,5,,,,,
1009662,1009182,Undirected,18122,,,5,,,,,
1009662,1009382,Undirected,18150,,,5,,,,,
1009257,1010338,Undirected,18179,,,5,,,,,
1009257,1009318,Undirected,18191,,,5,,,,,
1009257,1009343,Undirected,18205,,,5,,,,,
1009257,1009325,Undirected,18228,,,5,,,,,
1009268,1009282,Undirected,18231,,,5,,,,,
1009268,1009471,Undirected,18250,,,5,,,,,
1009268,1009281,Undirected,18257,,,5,,,,,
1009268,1009652,Undirected,18278,,,5,,,,,
1009268,1009365,Undirected,18281,,,5,,,,,
1009268,1009638,Undirected,18291,,,5,,,,,
1009282,1009472,Undirected,18304,,,5,,,,,
1009282,1009512,Undirected,18317,,,5,,,,,
1009282,1011336,Undirected,18322,,,5,,,,,
1009282,1009524,Undirected,18330,,,5,,,,,
1009282,1009343,Undirected,18343,,,5,,,,,
1009629,1010338,Undirected,18386,,,5,,,,,
1009629,1009719,Undirected,18408,,,5,,,,,
1009366,1009512,Undirected,18457,,,5,,,,,
1009366,1009708,Undirected,18461,,,5,,,,,
1009366,1009407,Undirected,18462,,,5,,,,,
1009366,1010370,Undirected,18469,,,5,,,,,
1009366,1010738,Undirected,18491,,,5,,,,,
1009175,1009325,Undirected,18569,,,5,,,,,
1009243,1009592,Undirected,18579,,,5,,,,,
1009243,1009407,Undirected,18597,,,5,,,,,
1009243,1010370,Undirected,18603,,,5,,,,,
1009243,1009477,Undirected,18627,,,5,,,,,
1009243,1009325,Undirected,18633,,,5,,,,,
1009515,1009708,Undirected,18656,,,5,,,,,
1009515,1009407,Undirected,18658,,,5,,,,,
1009515,1009577,Undirected,18688,,,5,,,,,
1009187,1009504,Undirected,18712,,,5,,,,,
1010791,1009546,Undirected,18750,,,5,,,,,
1010791,1009312,Undirected,18801,,,5,,,,,
1009459,1009182,Undirected,18838,,,5,,,,,
1009459,1009480,Undirected,18857,,,5,,,,,
1009546,1010338,Undirected,18880,,,5,,,,,
1009546,1009281,Undirected,18885,,,5,,,,,
1009546,1009343,Undirected,18903,,,5,,,,,
1009472,1010370,Undirected,18945,,,5,,,,,
1009472,1011109,Undirected,18953,,,5,,,,,
1009472,1009277,Undirected,18957,,,5,,,,,
1009472,1009312,Undirected,18967,,,5,,,,,
1009592,1009379,Undirected,19021,,,5,,,,,
1009338,1009318,Undirected,19051,,,5,,,,,
1009338,1009182,Undirected,19056,,,5,,,,,
1009159,1011490,Undirected,19165,,,5,,,,,
1009159,1009477,Undirected,19186,,,5,,,,,
1009697,1009337,Undirected,19215,,,5,,,,,
1009697,1011299,Undirected,19220,,,5,,,,,
1009697,1009219,Undirected,19221,,,5,,,,,
1009313,1009583,Undirected,19250,,,5,,,,,
1009313,1009477,Undirected,19280,,,5,,,,,
1009313,1010354,Undirected,19290,,,5,,,,,
1009214,1009471,Undirected,19292,,,5,,,,,
1009214,1009707,Undirected,19298,,,5,,,,,
1009214,1011336,Undirected,19301,,,5,,,,,
1009214,1010738,Undirected,19323,,,5,,,,,
1009562,1011023,Undirected,19372,,,5,,,,,
1009471,1009219,Undirected,19405,,,5,,,,,
1009471,1009705,Undirected,19420,,,5,,,,,
1009471,1009577,Undirected,19432,,,5,,,,,
1009189,1010360,Undirected,19445,,,5,,,,,
1009189,1009182,Undirected,19450,,,5,,,,,
1009189,1011299,Undirected,19454,,,5,,,,,
1009189,1009277,Undirected,19460,,,5,,,,,
1009189,1009381,Undirected,19467,,,5,,,,,
1009724,1009508,Undirected,19580,,,5,,,,,
1009512,1009343,Undirected,19618,,,5,,,,,
1009512,1010738,Undirected,19628,,,5,,,,,
1009707,1009480,Undirected,19664,,,5,,,,,
1009707,1010354,Undirected,19676,,,5,,,,,
1009281,1009215,Undirected,19685,,,5,,,,,
1009281,1009267,Undirected,19705,,,5,,,,,
1009417,1010738,Undirected,19747,,,5,,,,,
1009407,1009310,Undirected,19793,,,5,,,,,
1009407,1009466,Undirected,19800,,,5,,,,,
1009407,1009327,Undirected,19818,,,5,,,,,
1009310,1009215,Undirected,19861,,,5,,,,,
1009310,1009524,Undirected,19862,,,5,,,,,
1009367,1009325,Undirected,19912,,,5,,,,,
1009318,1009608,Undirected,19945,,,5,,,,,
1009215,1009297,Undirected,19968,,,5,,,,,
1009524,1009277,Undirected,19984,,,5,,,,,
1011010,1009608,Undirected,20050,,,5,,,,,
1009182,1009343,Undirected,20059,,,5,,,,,
1009508,1009277,Undirected,20102,,,5,,,,,
1009508,1009638,Undirected,20113,,,5,,,,,
1009508,1009722,Undirected,20114,,,5,,,,,
1009554,1009267,Undirected,20201,,,5,,,,,
1009343,1009325,Undirected,20251,,,5,,,,,
1009452,1009477,Undirected,20277,,,5,,,,,
1009389,1009327,Undirected,20293,,,5,,,,,
1010771,1009267,Undirected,20318,,,5,,,,,
1009365,1009312,Undirected,20354,,,5,,,,,
1009267,1009705,Undirected,20364,,,5,,,,,
1010738,1009638,Undirected,20375,,,5,,,,,
1009705,1009327,Undirected,20379,,,5,,,,,
1009608,1009577,Undirected,20401,,,5,,,,,
1009327,1009382,Undirected,20409,,,5,,,,,
1009327,1010354,Undirected,20413,,,5,,,,,
1009610,1010373,Undirected,17308,,,4,,,,,
1009610,1009722,Undirected,17313,,,4,,,,,
1009726,1009367,Undirected,17360,,,4,,,,,
1009726,1009215,Undirected,17363,,,4,,,,,
1009726,1009288,Undirected,17385,,,4,,,,,
1009368,1009609,Undirected,17472,,,4,,,,,
1009220,1009219,Undirected,17551,,,4,,,,,
1009220,1009288,Undirected,17564,,,4,,,,,
1009718,1010771,Undirected,17649,,,4,,,,,
1009664,1009299,Undirected,17673,,,4,,,,,
1009165,1009159,Undirected,17718,,,4,,,,,
1009165,1009337,Undirected,17743,,,4,,,,,
1009165,1009219,Undirected,17749,,,4,,,,,
1009351,1009214,Undirected,17805,,,4,,,,,
1009351,1009512,Undirected,17811,,,4,,,,,
1009351,1010360,Undirected,17822,,,4,,,,,
1009351,1009389,Undirected,17842,,,4,,,,,
1009351,1009609,Undirected,17843,,,4,,,,,
1009351,1009267,Undirected,17849,,,4,,,,,
1009299,1009472,Undirected,17881,,,4,,,,,
1009299,1010360,Undirected,17904,,,4,,,,,
1009299,1009224,Undirected,17922,,,4,,,,,
1009299,1009480,Undirected,17925,,,4,,,,,
1009356,1009310,Undirected,17976,,,4,,,,,
1009356,1009452,Undirected,17993,,,4,,,,,
1009356,1009638,Undirected,18009,,,4,,,,,
1009262,1009313,Undirected,18032,,,4,,,,,
1009262,1009609,Undirected,18063,,,4,,,,,
1009662,1009268,Undirected,18084,,,4,,,,,
1009662,1011299,Undirected,18126,,,4,,,,,
1009662,1009379,Undirected,18145,,,4,,,,,
1009662,1009638,Undirected,18152,,,4,,,,,
1009257,1009515,Undirected,18163,,,4,,,,,
1009257,1009389,Undirected,18208,,,4,,,,,
1009257,1009652,Undirected,18212,,,4,,,,,
1009257,1009379,Undirected,18220,,,4,,,,,
1009257,1009477,Undirected,18221,,,4,,,,,
1009257,1009297,Undirected,18226,,,4,,,,,
1009268,1009189,Undirected,18251,,,4,,,,,
1009268,1009219,Undirected,18271,,,4,,,,,
1009268,1009452,Undirected,18276,,,4,,,,,
1009268,1009389,Undirected,18277,,,4,,,,,
1009268,1009267,Undirected,18283,,,4,,,,,
1009282,1009159,Undirected,18308,,,4,,,,,
1009282,1009417,Undirected,18320,,,4,,,,,
1009282,1009372,Undirected,18341,,,4,,,,,
1009282,1009327,Undirected,18357,,,4,,,,,
1009282,1009577,Undirected,18364,,,4,,,,,
1009629,1009515,Undirected,18370,,,4,,,,,
1009629,1011490,Undirected,18404,,,4,,,,,
1009629,1009389,Undirected,18415,,,4,,,,,
1009629,1010771,Undirected,18418,,,4,,,,,
1009629,1009297,Undirected,18431,,,4,,,,,
1009366,1009367,Undirected,18465,,,4,,,,,
1009366,1009452,Undirected,18482,,,4,,,,,
1009366,1009288,Undirected,18488,,,4,,,,,
1009366,1009638,Undirected,18499,,,4,,,,,
1009175,1009367,Undirected,18531,,,4,,,,,
1009175,1009312,Undirected,18564,,,4,,,,,
1009243,1009515,Undirected,18573,,,4,,,,,
1009243,1011490,Undirected,18606,,,4,,,,,
1009243,1009719,Undirected,18610,,,4,,,,,
1009243,1009343,Undirected,18614,,,4,,,,,
1009515,1009187,Undirected,18636,,,4,,,,,
1009515,1009338,Undirected,18641,,,4,,,,,
1009515,1009609,Undirected,18673,,,4,,,,,
1009515,1009652,Undirected,18675,,,4,,,,,
1009515,1009325,Undirected,18687,,,4,,,,,
1009187,1009546,Undirected,18692,,,4,,,,,
1009187,1009472,Undirected,18693,,,4,,,,,
1009187,1009310,Undirected,18713,,,4,,,,,
1009187,1009182,Undirected,18720,,,4,,,,,
1009187,1009372,Undirected,18726,,,4,,,,,
1009187,1009365,Undirected,18736,,,4,,,,,
1010791,1009337,Undirected,18777,,,4,,,,,
1010791,1009182,Undirected,18778,,,4,,,,,
1010791,1010354,Undirected,18807,,,4,,,,,
1009459,1009337,Undirected,18837,,,4,,,,,
1009459,1010738,Undirected,18858,,,4,,,,,
1009459,1009638,Undirected,18865,,,4,,,,,
1009546,1009592,Undirected,18870,,,4,,,,,
1009546,1009466,Undirected,18897,,,4,,,,,
1009546,1011109,Undirected,18900,,,4,,,,,
1009546,1010738,Undirected,18912,,,4,,,,,
1009592,1009417,Undirected,18990,,,4,,,,,
1009592,1009504,Undirected,18994,,,4,,,,,
1009592,1009365,Undirected,19017,,,4,,,,,
1009338,1009159,Undirected,19032,,,4,,,,,
1009338,1009214,Undirected,19035,,,4,,,,,
1009338,1009512,Undirected,19041,,,4,,,,,
1009338,1009708,Undirected,19045,,,4,,,,,
1009338,1009288,Undirected,19071,,,4,,,,,
1009338,1009480,Undirected,19073,,,4,,,,,
1009338,1009327,Undirected,19080,,,4,,,,,
1009362,1009707,Undirected,19099,,,4,,,,,
1009362,1009281,Undirected,19100,,,4,,,,,
1009362,1009367,Undirected,19107,,,4,,,,,
1009362,1009215,Undirected,19109,,,4,,,,,
1009362,1011490,Undirected,19114,,,4,,,,,
1009362,1009379,Undirected,19131,,,4,,,,,
1009362,1009608,Undirected,19133,,,4,,,,,
1009362,1009297,Undirected,19137,,,4,,,,,
1009362,1010354,Undirected,19141,,,4,,,,,
1009159,1009583,Undirected,19149,,,4,,,,,
1009159,1009281,Undirected,19153,,,4,,,,,
1009159,1010771,Undirected,19178,,,4,,,,,
1009697,1009214,Undirected,19196,,,4,,,,,
1009697,1009499,Undirected,19223,,,4,,,,,
1009697,1011023,Undirected,19233,,,4,,,,,
1009697,1009638,Undirected,19242,,,4,,,,,
1009313,1009281,Undirected,19254,,,4,,,,,
1009313,1009312,Undirected,19282,,,4,,,,,
1009562,1009367,Undirected,19345,,,4,,,,,
1009562,1009466,Undirected,19354,,,4,,,,,
1009562,1009554,Undirected,19358,,,4,,,,,
1009562,1009277,Undirected,19361,,,4,,,,,
1009562,1009608,Undirected,19375,,,4,,,,,
1009562,1009325,Undirected,19381,,,4,,,,,
1009471,1009504,Undirected,19392,,,4,,,,,
1009471,1009277,Undirected,19411,,,4,,,,,
1009471,1009452,Undirected,19412,,,4,,,,,
1009471,1009379,Undirected,19422,,,4,,,,,
1009189,1009407,Undirected,19442,,,4,,,,,
1009189,1009372,Undirected,19458,,,4,,,,,
1009189,1009379,Undirected,19470,,,4,,,,,
1010338,1009466,Undirected,19499,,,4,,,,,
1010338,1009224,Undirected,19509,,,4,,,,,
1009583,1009512,Undirected,19529,,,4,,,,,
1009583,1009407,Undirected,19533,,,4,,,,,
1009583,1009466,Undirected,19543,,,4,,,,,
1009583,1009219,Undirected,19545,,,4,,,,,
1009583,1009452,Undirected,19550,,,4,,,,,
1009583,1009609,Undirected,19552,,,4,,,,,
1009583,1009382,Undirected,19565,,,4,,,,,
1009583,1009325,Undirected,19569,,,4,,,,,
1009583,1010354,Undirected,19570,,,4,,,,,
1009724,1010738,Undirected,19590,,,4,,,,,
1009724,1009327,Undirected,19594,,,4,,,,,
1009724,1010354,Undirected,19598,,,4,,,,,
1009512,1011010,Undirected,19608,,,4,,,,,
1010852,1010892,Undirected,19638,,,4,,,,,
1009707,1009477,Undirected,19666,,,4,,,,,
1009707,1009325,Undirected,19673,,,4,,,,,
1009281,1009310,Undirected,19681,,,4,,,,,
1009281,1010360,Undirected,19683,,,4,,,,,
1009281,1011299,Undirected,19691,,,4,,,,,
1009281,1009372,Undirected,19695,,,4,,,,,
1009281,1009288,Undirected,19702,,,4,,,,,
1009417,1009719,Undirected,19734,,,4,,,,,
1009708,1009367,Undirected,19758,,,4,,,,,
1009407,1009389,Undirected,19807,,,4,,,,,
1009504,1009466,Undirected,19833,,,4,,,,,
1009504,1009267,Undirected,19847,,,4,,,,,
1009504,1010738,Undirected,19848,,,4,,,,,
1009504,1010354,Undirected,19860,,,4,,,,,
1009310,1009325,Undirected,19886,,,4,,,,,
1009367,1009719,Undirected,19896,,,4,,,,,
1009367,1011023,Undirected,19906,,,4,,,,,
1009318,1009577,Undirected,19948,,,4,,,,,
1010370,1009224,Undirected,20014,,,4,,,,,
1010370,1009652,Undirected,20015,,,4,,,,,
1011010,1009372,Undirected,20049,,,4,,,,,
1009182,1010738,Undirected,20063,,,4,,,,,
1011490,1009466,Undirected,20072,,,4,,,,,
1011490,1009608,Undirected,20087,,,4,,,,,
1009466,1009372,Undirected,20119,,,4,,,,,
1009466,1009452,Undirected,20122,,,4,,,,,
1009466,1009652,Undirected,20124,,,4,,,,,
1009466,1009267,Undirected,20127,,,4,,,,,
1009466,1009382,Undirected,20134,,,4,,,,,
1009466,1009325,Undirected,20137,,,4,,,,,
1009719,1009224,Undirected,20182,,,4,,,,,
1009719,1009382,Undirected,20189,,,4,,,,,
1009554,1010738,Undirected,20202,,,4,,,,,
1009554,1009722,Undirected,20208,,,4,,,,,
1009499,1009277,Undirected,20223,,,4,,,,,
1009343,1009389,Undirected,20238,,,4,,,,,
1009343,1009477,Undirected,20245,,,4,,,,,
1009343,1009382,Undirected,20249,,,4,,,,,
1009277,1010354,Undirected,20269,,,4,,,,,
1009452,1009652,Undirected,20272,,,4,,,,,
1009452,1009608,Undirected,20278,,,4,,,,,
1009389,1009609,Undirected,20285,,,4,,,,,
1009389,1009608,Undirected,20292,,,4,,,,,
1009389,1009297,Undirected,20294,,,4,,,,,
1009224,1009477,Undirected,20312,,,4,,,,,
1009652,1011023,Undirected,20326,,,4,,,,,
1009381,1009267,Undirected,20342,,,4,,,,,
1010738,1009705,Undirected,20371,,,4,,,,,
1009705,1010354,Undirected,20383,,,4,,,,,
1009379,1009327,Undirected,20387,,,4,,,,,
1009379,1009297,Undirected,20388,,,4,,,,,
1009477,1010354,Undirected,20394,,,4,,,,,
1009608,1009312,Undirected,20395,,,4,,,,,
1009608,1009297,Undirected,20398,,,4,,,,,
1009382,1009325,Undirected,20418,,,4,,,,,
1009610,1010370,Undirected,17273,,,3,,,,,
1009610,1009499,Undirected,17285,,,3,,,,,
1009610,1010738,Undirected,17298,,,3,,,,,
1009726,1009708,Undirected,17355,,,3,,,,,
1009726,1009389,Undirected,17380,,,3,,,,,
1009726,1016181,Undirected,17398,,,3,,,,,
1009726,1009297,Undirected,17401,,,3,,,,,
1009368,1009499,Undirected,17467,,,3,,,,,
1009368,1010771,Undirected,17474,,,3,,,,,
1009368,1009722,Undirected,17495,,,3,,,,,
1009220,1009722,Undirected,17581,,,3,,,,,
1009718,1009664,Undirected,17583,,,3,,,,,
1009718,1011299,Undirected,17636,,,3,,,,,
1009718,1009379,Undirected,17658,,,3,,,,,
1009664,1009356,Undirected,17674,,,3,,,,,
1009664,1009282,Undirected,17676,,,3,,,,,
1009664,1009281,Undirected,17686,,,3,,,,,
1009165,1009472,Undirected,17714,,,3,,,,,
1009165,1009512,Undirected,17728,,,3,,,,,
1009165,1009508,Undirected,17746,,,3,,,,,
1009165,1009577,Undirected,17779,,,3,,,,,
1009351,1009182,Undirected,17829,,,3,,,,,
1009351,1009288,Undirected,17846,,,3,,,,,
1009351,1009638,Undirected,17861,,,3,,,,,
1009299,1009546,Undirected,17880,,,3,,,,,
